nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio,kpol_to_kribo_ratio
4047,7355,1546,1000000,209225.143674303,0,0,1452.00527878458,0,0,448,0,0,0,0,0,5,96,97,1000000,0.2,0.01
4366,8051,1642,1000000,196899.553331957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.2,0.01
4153,7927,1623,1000000,194259.418607128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.2,0.01
4322,7243,1652,1000000,198971.225829296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.2,0.01
4118,7991,1742,1000000,189044.101158117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.2,0.01
4403,8204,1799,2500000,525992.202588165,0,0,3663.86001731578,0,0,447,0,0,0,0,0,5,94,98,2500000,0.2,0.01
4180,7419,1763,2500000,522881.334998935,0,2500.93226602475,3959.3941438329,0,331,446,0,0,5,67,68,5,82,82,2500000,0.2,0.01
4054,8714,1671,2500000,453783.744656244,0,2599.91521264851,3841.56748641443,0,355,442,0,0,5,65,73,5,83,86,2500000,0.2,0.01
4280,8384,1629,2500000,452952.0271534,0,0,3556.22472365631,0,0,442,0,0,0,0,0,5,94,95,2500000,0.2,0.01
4047,7964,1761,2500000,467487.882458067,0,2454.08455352993,3668.4452503744,0,328,443,0,0,5,67,68,5,90,91,2500000,0.2,0.01
4050,8577,1650,2500000,490146.692626213,0,2483.02495340658,3217.86934256691,0,330,455,0,0,5,67,68,5,115,119,2500000,0.2,0.01
4280,7845,1630,2500000,494078.455188691,0,2485.29143501214,4063.86191688126,0,330,568,0,0,5,67,68,5,86,131,2500000,0.2,0.01
4482,6314,1773,2500000,451197.511476779,0,2466.04536341668,0,0,328,0,0,0,5,66,67,0,0,0,2500000,0.2,0.01
4392,7395,1747,2500000,497415.132657384,0,0,3625.60867255537,0,0,444,0,0,0,0,0,5,95,95,2500000,0.2,0.01
4326,7328,1571,2500000,539866.257918708,0,2408.74305380645,3468.11741693294,0,332,448,0,0,5,72,73,5,103,103,2500000,0.2,0.01
4041,7977,1600,2500000,504190.682447633,0,0,3597.85724736169,0,0,445,0,0,0,0,0,5,95,96,2500000,0.2,0.01
4470,6818,1606,2500000,465686.86750083,0,0,3491.31424329569,0,0,444,0,0,0,0,0,5,98,99,2500000,0.2,0.01
4277,6331,1715,2500000,516242.447054841,0,0,3623.70889479017,0,0,445,0,0,0,0,0,5,94,95,2500000,0.2,0.01
4292,6651,1594,2500000,513437.121541716,0,2495.00200669223,3674.00594367672,0,330,452,0,0,5,67,68,5,93,97,2500000,0.2,0.01
4323,7978,1654,2500000,549048.084690964,0,2533.50835352301,0,0,333,0,0,0,5,67,68,0,0,0,2500000,0.2,0.01
4418,8524,1645,2500000,482873.22909513,0,2402.82168388253,3795.01654315649,0,332,443,0,0,5,70,70,5,86,89,2500000,0.2,0.01
4380,8417,1655,2500000,530168.126645657,0,2413.31294402547,3619.85525657421,0,331,446,0,0,5,71,72,5,95,96,2500000,0.2,0.01
4462,7733,1712,2500000,480188.24238095,0,2432.01613665405,3397.65660729664,0,331,442,0,0,5,70,70,5,103,103,2500000,0.2,0.01
4319,8256,1646,2500000,456770.587308881,0,2474.07878188482,4343.80971086116,0,329,532,0,0,5,66,68,5,70,73,2500000,0.2,0.01
4481,8811,1708,2500000,466392.13290688,0,2435.29543953729,3460.73742250758,0,328,442,0,0,5,68,68,5,99,99,2500000,0.2,0.01
4114,6936,1689,2500000,535754.854966317,0,2707.2413652111,3306.82659821519,0,334,447,0,0,5,60,61,5,110,111,2500000,0.2,0.01
4041,8432,1748,2500000,452453.517372652,0,2463.90107474112,3569.76504853465,0,330,443,0,0,5,66,67,5,94,95,2500000,0.2,0.01
4415,6479,1641,2500000,492880.880541468,0,0,3633.23122356531,0,0,443,0,0,0,0,0,5,94,94,2500000,0.2,0.01
4109,7795,1790,2500000,468913.372990044,0,2470.62279742115,3507.43373570047,0,329,442,0,0,5,67,68,5,97,101,2500000,0.2,0.01
4289,6698,1520,2500000,524437.996859055,0,2501.28787825052,0,0,331,0,0,0,5,67,68,0,0,0,2500000,0.2,0.01
4182,8591,1699,2500000,457542.006708714,0,0,3418.42027618606,0,0,441,0,0,0,0,0,5,101,102,2500000,0.2,0.01
4059,6806,1569,2500000,491989.547763729,0,0,3586.48394524225,0,0,445,0,0,0,0,0,5,95,96,2500000,0.2,0.01
4427,6063,1643,2500000,535051.20500168,0,2398.14524398354,3542.38711959688,0,331,447,0,0,5,72,73,5,99,100,2500000,0.2,0.01
4228,7951,1737,2500000,465884.059383828,0,2228.59992459248,0,0,330,0,0,0,5,78,78,0,0,0,2500000,0.2,0.01
4125,6161,1647,2500000,479216.878580565,0,2511.82735647719,0,0,332,0,0,0,5,66,69,0,0,0,2500000,0.2,0.01
4239,8762,1789,2500000,520701.810351799,0,0,3612.25494583664,0,0,446,0,0,0,0,0,5,95,96,2500000,0.2,0.01
4471,6907,1529,2500000,486224.541271889,0,2479.91660144694,0,0,330,0,0,0,5,67,68,0,0,0,2500000,0.2,0.01
4184,7153,1621,2500000,548049.557458422,0,2519.026210374,3534.33834849263,0,332,448,0,0,5,67,68,5,100,101,2500000,0.2,0.01
4303,6981,1664,2500000,465308.906299741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.2,0.01
4232,8460,1530,2500000,451650.368155334,0,2452.63059646369,3554.93477746397,0,330,442,0,0,5,68,68,5,94,95,2500000,0.2,0.01
4482,6541,1628,2500000,487966.306265432,0,0,3809.93373996424,0,0,443,0,0,0,0,0,5,86,87,2500000,0.2,0.01
4179,6992,1787,2500000,463602.419441511,0,2541.80590834913,3563.73265957715,0,329,442,0,0,5,64,64,5,94,95,2500000,0.2,0.01
4157,7114,1703,2500000,523061.769605835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.2,0.01
4260,7806,1716,2500000,466972.025067556,0,0,3317.12559243422,0,0,449,0,0,0,0,0,5,107,110,2500000,0.2,0.01
4129,8000,1651,2500000,474480.676433714,0,2618.47017754405,3576.06868717289,0,330,443,0,0,5,61,62,5,94,95,2500000,0.2,0.01
4425,6973,1583,2500000,548806.769709036,0,2515.33885810419,0,0,332,0,0,0,5,68,68,0,0,0,2500000,0.2,0.01
4007,6675,1506,2500000,545733.340262341,0,2513.13079594145,3815.94290976593,0,332,447,0,0,5,68,68,5,88,91,2500000,0.2,0.01
4378,6609,1751,2500000,501314.311690489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.2,0.01
4245,6044,1760,2500000,539381.519110595,0,2560.57108200561,0,0,334,0,0,0,5,66,69,0,0,0,2500000,0.2,0.01
4451,7119,1735,2500000,536310.754879842,0,0,3786.24139394615,0,0,445,0,0,0,0,0,5,89,90,2500000,0.2,0.01
4212,6083,1636,2500000,513261.480613392,0,0,3629.8414989911,0,0,446,0,0,0,0,0,5,94,95,2500000,0.2,0.01
4041,6284,1740,2500000,534669.662158075,0,2506.92381089985,3572.11029084318,0,331,448,0,0,5,67,68,5,98,99,2500000,0.2,0.01
4369,8315,1744,2500000,549577.654247801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.2,0.01
4425,7596,1701,2500000,530437.932762082,0,2505.45318571349,3481.1175963783,0,331,446,0,0,5,67,68,5,102,103,2500000,0.2,0.01
4387,6006,1705,2500000,450768.781491874,0,2464.69689108992,3577.13080771191,0,328,454,0,0,5,66,67,5,99,100,2500000,0.2,0.01
4374,6746,1774,250000,27198.63669171,0,243.041403369759,0,0,325,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4233,7036,1635,250000,26152.140565292,0,0,350.029443226761,0,0,436,0,0,0,0,0,5,93,95,250000,0.1,0.01
4472,8722,1549,250000,27404.4037707183,0,245.070040977842,345.228644096291,0,327,438,0,0,5,67,67,5,97,98,250000,0.1,0.01
4441,7200,1500,250000,25182.0281667079,0,0,349.923129063065,0,0,435,0,0,0,0,0,5,93,94,250000,0.1,0.01
4174,6389,1515,250000,23237.8737719614,0,0,316.179419223567,0,0,434,0,0,0,0,0,5,107,108,250000,0.1,0.01
4289,7779,1696,250000,22925.7062563293,0,0,348.095524737982,0,0,434,0,0,0,0,0,5,93,94,250000,0.1,0.01
4442,7144,1752,250000,24978.0157349064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4060,6299,1753,250000,26630.111559464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4389,7751,1796,250000,24214.9962888492,0,241.934781108895,349.35768724001,0,324,436,0,0,5,66,67,5,93,95,250000,0.1,0.01
4371,6609,1672,250000,22633.9872136088,0,0,349.091478595225,0,0,434,0,0,0,0,0,5,92,93,250000,0.1,0.01
4449,7824,1588,250000,24461.5643604742,0,241.800634808064,0,0,324,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4144,7202,1785,250000,25781.7334669878,0,0,317.276750919272,0,0,436,0,0,0,0,0,5,109,109,250000,0.1,0.01
4267,6656,1644,250000,23873.43873509,0,240.862215552367,0,0,324,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4353,8533,1754,250000,22665.4258262047,0,241.482907723153,0,0,324,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4066,8657,1692,250000,23871.1499590444,0,0,354.487675010913,0,0,435,0,0,0,0,0,5,91,92,250000,0.1,0.01
4483,8728,1709,250000,26358.0645639386,0,253.123958843483,0,0,325,0,0,0,5,62,62,0,0,0,250000,0.1,0.01
4097,8105,1726,250000,22568.1428170913,0,0,347.883365550245,0,0,434,0,0,0,0,0,5,93,94,250000,0.1,0.01
4016,6453,1648,250000,23604.6176383028,0,0,347.244172388635,0,0,434,0,0,0,0,0,5,93,94,250000,0.1,0.01
4197,8214,1622,250000,22556.9524073393,0,238.331606047787,347.983109628839,0,324,434,0,0,5,67,68,5,93,94,250000,0.1,0.01
4311,6467,1740,250000,27479.8962896302,0,242.908784999646,0,0,325,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4444,6904,1682,250000,23847.040132344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4251,6237,1660,250000,25811.9454008757,0,0,355.575553507281,0,0,436,0,0,0,0,0,5,91,92,250000,0.1,0.01
4338,8479,1641,250000,25228.4815918674,0,242.714499625912,351.48901954239,0,325,436,0,0,5,66,67,5,93,94,250000,0.1,0.01
4372,7601,1759,250000,26265.3472061747,0,0,351.239578323618,0,0,436,0,0,0,0,0,5,93,95,250000,0.1,0.01
4349,7379,1706,250000,23148.7566756847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4201,6170,1511,250000,24354.7837178528,0,231.644838521645,319.932055439804,0,324,434,0,0,5,70,70,5,106,106,250000,0.1,0.01
4342,6514,1722,250000,24502.5974055649,0,260.977595213774,348.417867896208,0,324,434,0,0,5,58,58,5,93,94,250000,0.1,0.01
4474,6563,1621,250000,27491.0159410556,0,242.959852974884,328.984137849412,0,325,438,0,0,5,66,67,5,105,105,250000,0.1,0.01
4453,7372,1640,250000,24630.0777051548,0,241.798898940787,318.168003408724,0,324,435,0,0,5,66,67,5,108,108,250000,0.1,0.01
4025,9000,1543,250000,23622.1547998396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4382,8381,1658,250000,26158.9273853333,0,0,342.689525326576,0,0,437,0,0,0,0,0,5,97,99,250000,0.1,0.01
4020,8355,1686,250000,24184.5762829821,0,241.908256145095,0,0,324,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4385,7821,1553,250000,26501.9378658988,0,0,358.588414482572,0,0,437,0,0,0,0,0,5,90,92,250000,0.1,0.01
4115,8365,1520,250000,26496.692897232,0,49.3805214002241,0,0,65,0,0,0,1,13,13,0,0,0,250000,0.1,0.01
4193,7868,1536,250000,24910.6063997849,0,242.019991140827,349.540897872642,0,324,436,0,0,5,66,67,5,93,95,250000,0.1,0.01
4310,8563,1705,250000,26705.6346140616,0,0,360.266289766162,0,0,438,0,0,0,0,0,5,92,92,250000,0.1,0.01
4067,6640,1725,250000,24835.7675475758,0,241.344042514426,348.576286961541,0,324,434,0,0,5,66,67,5,93,94,250000,0.1,0.01
4362,8287,1528,250000,25593.9190258604,0,242.740175056664,0,0,325,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4185,6918,1742,250000,22881.9846729204,0,240.469034386432,338.63919967876,0,324,434,0,0,5,66,67,5,98,98,250000,0.1,0.01
4272,7106,1532,250000,26871.0418460207,0,242.726311993358,350.588991798643,0,325,436,0,0,5,66,67,5,93,95,250000,0.1,0.01
4071,8646,1726,250000,23190.1011453219,0,0,342.149164341967,0,0,435,0,0,0,0,0,5,96,97,250000,0.1,0.01
4162,6453,1539,250000,25627.562545939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4178,6109,1794,250000,23724.1239045633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,0.01
4466,6748,1540,250000,25472.6215027313,0,241.874097177742,0,0,325,0,0,0,5,66,67,0,0,0,250000,0.1,0.01
4494,7038,1745,250000,27302.2190139836,0,0,351.344126993289,0,0,437,0,0,0,0,0,5,94,95,250000,0.1,0.01
4225,7006,1736,250000,23669.989281094,0,0,349.074303555541,0,0,435,0,0,0,0,0,5,94,94,250000,0.1,0.01
4111,8883,1526,250000,24127.1142853664,0,221.228764839854,349.456707783723,0,326,436,0,0,5,76,76,5,93,95,250000,0.1,0.01
4306,8502,1549,250000,25885.5636708953,0,243.674235945624,350.998360583108,0,325,437,0,0,5,66,67,5,94,95,250000,0.1,0.01
4016,8382,1578,250000,25994.0115993057,0,0,350.787777657787,0,0,436,0,0,0,0,0,5,93,95,250000,0.1,0.01
4007,8041,1629,250000,23274.1457546045,0,241.141367184501,365.132931866978,0,324,434,0,0,5,66,67,5,86,88,250000,0.1,0.01
4062,8400,1649,1000000,97650.4955769123,0,0,1493.55909812394,0,0,430,0,0,0,0,0,5,79,79,1000000,0.1,0.01
4434,8034,1755,1000000,106852.580731166,0,0,1378.4842999683,0,0,431,0,0,0,0,0,5,90,92,1000000,0.1,0.01
4421,7935,1575,1000000,100972.614338015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.1,0.01
4206,6614,1700,1000000,105942.065001251,0,930.112616074669,0,0,320,0,0,0,5,66,67,0,0,0,1000000,0.1,0.01
4446,7523,1513,1000000,108340.746854027,0,949.428829968423,0,0,324,0,0,0,5,65,66,0,0,0,1000000,0.1,0.01
4114,8645,1687,1000000,94092.3770677858,0,940.119618640795,1479.27848996811,0,318,452,0,0,5,64,65,5,82,89,1000000,0.1,0.01
4321,8460,1717,1000000,105020.146632229,0,861.656729840737,0,0,322,0,0,0,5,75,75,0,0,0,1000000,0.1,0.01
4225,8497,1744,1000000,97412.3648456906,0,1009.79882085113,0,0,320,0,0,0,5,58,58,0,0,0,1000000,0.1,0.01
4005,8590,1735,1000000,93315.5431287024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.1,0.01
4271,6096,1711,1000000,108079.95220295,0,189.402142407726,1367.37415610296,0,64,432,0,0,1,13,13,5,92,93,1000000,0.1,0.01
4354,8271,1698,1000000,104618.887254286,0,956.914867949325,0,0,320,0,0,0,5,64,64,0,0,0,1000000,0.1,0.01
4165,6465,1774,1000000,109144.86125743,0,947.772267452718,0,0,321,0,0,0,5,65,66,0,0,0,1000000,0.1,0.01
4485,6200,1651,1000000,90824.0556298976,0,937.098090181082,1352.94196351994,0,318,429,0,0,5,64,65,5,91,92,1000000,0.1,0.01
4109,6225,1583,1000000,103959.321165612,0,188.722297461217,1363.68779392255,0,64,430,0,0,1,13,13,5,91,92,1000000,0.1,0.01
4201,6168,1599,1000000,103669.628073758,0,954.213860848711,1376.75851249971,0,320,438,0,0,5,64,64,5,91,94,1000000,0.1,0.01
4006,7208,1526,1000000,106888.688257826,0,0,1345.93194291131,0,0,430,0,0,0,0,0,5,94,97,1000000,0.1,0.01
4014,7816,1578,1000000,98568.2265393262,0,942.257709602224,1360.89830129577,0,319,429,0,0,5,64,65,5,91,92,1000000,0.1,0.01
4326,8623,1693,1000000,101141.755413831,0,962.034419448613,1369.24355710854,0,320,429,0,0,5,63,63,5,92,92,1000000,0.1,0.01
4074,6755,1552,1000000,95417.5662309477,0,939.88435251429,1385.85852836615,0,318,429,0,0,5,64,65,5,88,89,1000000,0.1,0.01
4174,6394,1570,1000000,98895.1602576994,0,0,1359.60429116153,0,0,429,0,0,0,0,0,5,91,92,1000000,0.1,0.01
4479,8183,1605,1000000,97747.1845023053,0,946.844109004891,0,0,320,0,0,0,5,64,65,0,0,0,1000000,0.1,0.01
4474,8487,1636,1000000,90469.757396646,0,1025.98991047385,1466.46428578201,0,320,431,0,0,5,56,56,5,82,82,1000000,0.1,0.01
4363,6538,1577,1000000,105335.213779152,0,189.103733907948,1480.54296269251,0,64,431,0,0,1,13,13,5,81,81,1000000,0.1,0.01
4383,8942,1603,1000000,109043.68567881,0,949.135367283445,1313.63734708386,0,321,429,0,0,5,65,66,5,98,99,1000000,0.1,0.01
4348,6895,1778,1000000,99308.0665159648,0,0,1406.4446659687,0,0,454,0,0,0,0,0,5,90,99,1000000,0.1,0.01
4196,8996,1738,1000000,93030.7598012261,0,964.161356808124,1357.16109836327,0,320,429,0,0,5,62,63,5,91,92,1000000,0.1,0.01
4316,6791,1623,1000000,94528.3766365609,0,0,1401.50140980974,0,0,428,0,0,0,0,0,5,86,87,1000000,0.1,0.01
4204,6692,1683,1000000,108706.433184068,0,946.52539381953,0,0,321,0,0,0,5,65,66,0,0,0,1000000,0.1,0.01
4058,7468,1742,1000000,100529.141687577,0,856.54529807958,1361.91264398488,0,322,429,0,0,5,75,75,5,91,92,1000000,0.1,0.01
4260,7816,1576,1000000,102062.122661048,0,936.412586780873,1309.39836322998,0,320,428,0,0,5,66,66,5,98,98,1000000,0.1,0.01
4495,8813,1764,1000000,99294.2520623677,0,0,296.550705700319,0,0,86,0,0,0,0,0,1,16,16,1000000,0.1,0.01
4406,8865,1625,1000000,108968.2336062,0,951.776425281695,1258.73014285656,0,321,431,0,0,5,65,65,5,105,105,1000000,0.1,0.01
4018,6602,1673,1000000,90555.2633053076,0,936.932438950184,0,0,318,0,0,0,5,64,65,0,0,0,1000000,0.1,0.01
4358,7367,1557,1000000,97640.9610754911,0,945.324866182967,1369.03219344643,0,319,429,0,0,5,64,65,5,91,93,1000000,0.1,0.01
4101,7734,1511,1000000,99217.2363898356,0,188.505320020216,1425.09865649073,0,64,428,0,0,1,13,13,5,85,86,1000000,0.1,0.01
4353,6528,1714,1000000,93033.932942508,0,938.556215055891,1355.11622262449,0,318,429,0,0,5,64,65,5,91,92,1000000,0.1,0.01
4499,8915,1790,1000000,107077.517617401,0,943.507512664748,1410.20983167837,0,320,431,0,0,5,65,66,5,88,91,1000000,0.1,0.01
4140,8554,1713,1000000,93307.5883897066,0,939.342617179026,0,0,319,0,0,0,5,65,65,0,0,0,1000000,0.1,0.01
4283,6738,1631,1000000,107881.448375486,0,189.431338063014,1356.12440974577,0,64,428,0,0,1,13,13,5,93,93,1000000,0.1,0.01
4375,7499,1589,1000000,95727.2470273148,0,940.577801695668,0,0,319,0,0,0,5,64,65,0,0,0,1000000,0.1,0.01
4409,7444,1673,1000000,94821.6557558659,0,906.888166070442,1364.14047078924,0,319,429,0,0,5,68,69,5,90,91,1000000,0.1,0.01
4158,6744,1597,1000000,98663.4221006272,0,873.290229600519,0,0,319,0,0,0,5,72,72,0,0,0,1000000,0.1,0.01
4082,7843,1678,1000000,97911.5235711338,0,951.96563302937,1487.18843151079,0,320,429,0,0,5,64,64,5,79,79,1000000,0.1,0.01
4238,7315,1749,1000000,106845.71510879,0,189.388950426855,1392.726291176,0,64,432,0,0,1,13,13,5,89,90,1000000,0.1,0.01
4430,8405,1681,1000000,98418.5649432417,0,854.353116673768,1364.4168281519,0,321,430,0,0,5,75,75,5,91,92,1000000,0.1,0.01
4045,6296,1778,1000000,93486.7400659056,0,945.578699229924,1233.1317012975,0,319,429,0,0,5,64,64,5,106,106,1000000,0.1,0.01
4369,6701,1773,1000000,93904.3709818473,0,852.96408400782,0,0,321,0,0,0,5,75,75,0,0,0,1000000,0.1,0.01
4286,8740,1606,1000000,103861.639467028,0,952.817464980508,0,0,323,0,0,0,5,64,64,0,0,0,1000000,0.1,0.01
4046,6997,1728,1000000,106395.939900045,0,189.45578019982,1366.53427374856,0,64,432,0,0,1,13,13,5,92,93,1000000,0.1,0.01
4169,8097,1667,1000000,99285.0304096762,0,188.589523727464,0,0,64,0,0,0,1,13,13,0,0,0,1000000,0.1,0.01
4440,8279,1564,2500000,226951.994939232,0,2332.12254695251,3329.79700799978,0,318,427,0,0,5,64,65,5,92,93,2500000,0.1,0.01
4245,7080,1571,2500000,265136.283239421,0,0,3397.98300265896,0,0,430,0,0,0,0,0,5,91,92,2500000,0.1,0.01
4267,8036,1565,2500000,225141.271418021,0,2443.92696646919,3208.24278145026,0,321,427,0,0,5,59,60,5,98,101,2500000,0.1,0.01
4214,7428,1646,2500000,232841.213863859,0,2334.97528522663,3287.34432759974,0,318,427,0,0,5,64,65,5,94,95,2500000,0.1,0.01
4184,7932,1770,2500000,236684.619999652,0,2337.68631805509,3117.35061607185,0,318,427,0,0,5,64,65,5,103,103,2500000,0.1,0.01
4014,6865,1758,2500000,267760.746569689,0,0,3630.26197146996,0,0,430,0,0,0,0,0,5,83,83,2500000,0.1,0.01
4499,8960,1637,2500000,263445.162960327,0,2397.93818029404,3350.2432106216,0,320,428,0,0,5,63,63,5,93,97,2500000,0.1,0.01
4418,6169,1522,2500000,243033.178831844,0,2340.16782930599,3413.85807465626,0,318,428,0,0,5,64,65,5,89,90,2500000,0.1,0.01
4375,6831,1512,2500000,266708.042071671,0,2342.43235044554,3443.43367000158,0,320,430,0,0,5,65,66,5,91,91,2500000,0.1,0.01
4041,8549,1738,2500000,237603.906323752,0,2338.37292522004,0,0,318,0,0,0,5,64,65,0,0,0,2500000,0.1,0.01
4042,8476,1598,2500000,274694.622524715,0,0,3823.77955977987,0,0,517,0,0,0,0,0,5,90,176,2500000,0.1,0.01
4398,8106,1552,2500000,246866.041403857,0,2319.07294888189,3488.50698227489,0,321,434,0,0,5,65,66,5,90,93,2500000,0.1,0.01
4154,6928,1751,2500000,242234.600587639,0,2364.70271509528,3240.68638946607,0,318,429,0,0,5,63,64,5,98,100,2500000,0.1,0.01
4177,8334,1799,2500000,250927.053544402,0,2421.69483447378,3402.04019236054,0,320,428,0,0,5,62,62,5,90,91,2500000,0.1,0.01
4337,7059,1758,2500000,238028.798397589,0,0,3279.88217525853,0,0,428,0,0,0,0,0,5,95,96,2500000,0.1,0.01
4406,7227,1529,2500000,234134.8398197,0,2154.22157248181,0,0,318,0,0,0,5,72,72,0,0,0,2500000,0.1,0.01
4180,7060,1632,2500000,229834.874443636,0,2333.01583347774,3425.66128827946,0,318,433,0,0,5,64,65,5,88,91,2500000,0.1,0.01
4192,6294,1557,2500000,235250.592669167,0,2320.3479286401,0,0,320,0,0,0,5,66,66,0,0,0,2500000,0.1,0.01
4300,7036,1688,2500000,274641.462055906,0,471.775020186567,3227.47124105677,0,64,428,0,0,1,13,13,5,100,100,2500000,0.1,0.01
4468,6538,1650,2500000,225615.766963205,0,2349.65928408426,3400.50948952826,0,317,427,0,0,5,63,64,5,89,90,2500000,0.1,0.01
4121,6513,1602,2500000,266931.767557323,0,0,3456.12542792612,0,0,430,0,0,0,0,0,5,89,90,2500000,0.1,0.01
4236,6545,1522,2500000,230194.08848365,0,420.794313240515,3394.90255043855,0,64,428,0,0,1,15,15,5,90,90,2500000,0.1,0.01
4236,6125,1752,2500000,244104.164718706,0,2341.10364809887,0,0,318,0,0,0,5,64,65,0,0,0,2500000,0.1,0.01
4423,6511,1563,2500000,261945.939359954,0,2119.51137928894,3478.85186855729,0,322,429,0,0,5,76,76,5,88,92,2500000,0.1,0.01
4036,7838,1650,2500000,271431.626678553,0,471.942310501692,3209.00851267388,0,64,429,0,0,1,13,13,5,100,101,2500000,0.1,0.01
4262,7580,1519,2500000,268956.117044934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.1,0.01
4494,7896,1624,2500000,267346.899107326,0,0,3423.65986782942,0,0,430,0,0,0,0,0,5,90,91,2500000,0.1,0.01
4069,7362,1576,2500000,248230.226051505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.1,0.01
4003,8229,1763,2500000,254365.836502397,0,2480.95805833626,3467.03813732655,0,319,441,0,0,5,59,59,5,89,94,2500000,0.1,0.01
4329,7198,1730,2500000,244822.887760101,0,2326.13669537841,3412.571256339,0,318,428,0,0,5,65,65,5,90,94,2500000,0.1,0.01
4246,8314,1580,2500000,262135.15620176,0,2328.38028851424,3574.56552063616,0,320,428,0,0,5,66,66,5,84,84,2500000,0.1,0.01
4245,8451,1647,2500000,233303.130791012,0,2336.6109572505,3452.27675928458,0,318,427,0,0,5,64,65,5,87,88,2500000,0.1,0.01
4044,8006,1579,2500000,241090.082285741,0,2262.08207283556,3378.50831310029,0,319,429,0,0,5,68,68,5,91,92,2500000,0.1,0.01
4125,7204,1536,2500000,261983.753463365,0,0,3618.31395217524,0,0,433,0,0,0,0,0,5,82,82,2500000,0.1,0.01
4429,7929,1571,2500000,236645.307599341,0,0,3374.71262274965,0,0,429,0,0,0,0,0,5,91,92,2500000,0.1,0.01
4425,7360,1566,2500000,245681.991401927,0,2342.51345845982,3460.32315376188,0,318,425,0,0,5,64,65,5,88,88,2500000,0.1,0.01
4448,7354,1662,2500000,273982.923884597,0,988.312711250493,3421.15010110341,0,1787,432,0,0,5,890,828,5,91,93,2500000,0.1,0.01
4043,6416,1758,2500000,226512.892876296,0,0,3398.80257588897,0,0,427,0,0,0,0,0,5,89,90,2500000,0.1,0.01
4439,6556,1501,2500000,242893.569656788,0,2340.09226141305,0,0,318,0,0,0,5,64,65,0,0,0,2500000,0.1,0.01
4058,7120,1642,2500000,259176.950869217,0,2348.13786662804,0,0,318,0,0,0,5,64,65,0,0,0,2500000,0.1,0.01
4393,8264,1781,2500000,227844.780855994,0,2303.06394413227,3368.46757889117,0,317,428,0,0,5,65,66,5,91,92,2500000,0.1,0.01
4205,7357,1768,2500000,241353.045084817,0,2340.02842268666,0,0,318,0,0,0,5,64,65,0,0,0,2500000,0.1,0.01
4456,6114,1582,2500000,246289.732585541,0,2292.89366707713,3348.72870160752,0,318,428,0,0,5,66,67,5,92,93,2500000,0.1,0.01
4300,7947,1597,2500000,231614.739275943,0,420.738092101835,3406.30301381697,0,64,428,0,0,1,15,15,5,89,90,2500000,0.1,0.01
4418,8203,1646,2500000,252673.046270448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.1,0.01
4083,8665,1759,2500000,267956.872057623,0,0,3484.99768393329,0,0,431,0,0,0,0,0,5,88,89,2500000,0.1,0.01
