nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio
4242,8088,1631,100000,206082.918026259,102.239139400677,20.7279315269897,0,62,17,0,5,6,1,1,1,0,0,0,100000,2
4465,7248,1791,100000,199980.836520043,108.51224254226,20.4079172678553,0,62,17,0,5,5,1,1,1,0,0,0,100000,2
4388,6611,1593,100000,200091.933968121,0,20.3464641087457,150.199209459777,0,17,96,0,0,1,1,1,5,9,9,100000,2
4490,7279,1657,250000,482416.708694803,262.39415298474,242.218952035221,361.767561315329,62,84,96,5,5,5,5,5,5,7,7,250000,2
4484,7781,1633,250000,455977.280005555,230.002990912629,233.313108480451,348.76463708347,62,84,94,5,6,5,5,5,5,7,8,250000,2
4021,6182,1790,250000,486337.335599173,0,243.911308814181,362.637865198833,0,85,95,0,0,5,5,6,5,7,7,250000,2
4264,7588,1593,250000,522371.973012084,0,50.9190324984267,376.72263877358,0,17,95,0,0,1,1,1,5,9,9,250000,2
4127,7837,1547,250000,478139.691922086,242.820021946755,240.060310073229,356.155199264136,63,84,95,5,5,5,5,5,5,9,9,250000,2
4459,6477,1775,250000,492721.190535337,0,244.261642169217,366.283175894982,0,84,96,0,0,5,5,5,5,7,7,250000,2
4279,6760,1544,250000,490616.260414299,0,49.0711004093667,365.148755471312,0,17,96,0,0,1,1,1,5,7,7,250000,2
4104,6792,1583,250000,458214.2658694,0,233.058871160873,350.020486974574,0,83,95,0,0,5,5,5,5,7,7,250000,2
4391,8042,1516,250000,531602.295700176,0,256.965768708285,0,0,85,0,0,0,5,6,6,0,0,0,250000,2
4059,7248,1792,250000,541008.090220777,0,52.1031785945891,388.481289675941,0,17,95,0,0,1,1,1,5,8,8,250000,2
4457,7488,1590,250000,455674.400136388,0,232.94178361962,348.596680753154,0,84,95,0,0,5,5,5,5,7,7,250000,2
4180,8679,1674,250000,543523.429681262,0,52.2113920128216,387.108570203766,0,17,96,0,0,1,1,1,5,9,9,250000,2
4249,6967,1549,250000,462191.414429655,0,236.589624798988,348.381184696594,0,84,95,0,0,5,5,5,5,9,9,250000,2
4026,8367,1769,250000,495440.566254335,0,49.3246221172534,367.751233627423,0,17,95,0,0,1,1,1,5,7,7,250000,2
4292,7824,1707,250000,537153.024096664,0,51.8946921598076,383.827312212359,0,17,96,0,0,1,1,1,5,9,9,250000,2
4053,7506,1767,250000,537306.095535491,0,51.8823043635509,0,0,17,0,0,0,1,1,1,0,0,0,250000,2
4089,6271,1603,250000,530159.822649059,0,256.906514015608,383.460280200041,0,86,97,0,0,5,5,5,5,8,8,250000,2
4464,8868,1593,250000,546773.409654209,0,262.673689584383,388.768057236284,0,86,96,0,0,5,5,5,5,9,9,250000,2
4276,6962,1520,250000,519935.164781191,0,50.7252887346617,378.936911592434,0,17,96,0,0,1,1,1,5,7,7,250000,2
4162,8982,1649,250000,522784.657371674,246.629565686156,254.010947594729,377.572436316319,63,85,95,5,7,5,6,6,5,9,9,250000,2
4389,6905,1697,250000,488610.105422889,0,243.075548857985,364.129309289062,0,84,95,0,0,5,5,5,5,7,7,250000,2
4050,6031,1688,250000,476340.31452634,0,239.798398945706,358.07001145333,0,85,95,0,0,5,6,6,5,7,7,250000,2
4136,6820,1601,250000,514914.674204235,0,50.4067599330343,372.846727563945,0,17,95,0,0,1,1,1,5,9,9,250000,2
4028,8792,1622,250000,513080.635867634,0,50.4520702809012,374.478611338754,0,17,96,0,0,1,1,1,5,8,8,250000,2
4127,8777,1578,250000,525402.023028846,0,51.2157043584917,382.235093333983,0,17,96,0,0,1,1,1,5,7,7,250000,2
4075,6263,1583,250000,547487.769216369,0,0,388.285427627844,0,0,96,0,0,0,0,0,5,8,8,250000,2
4167,7035,1680,250000,531128.492291448,0,51.4587286990904,383.863228289009,0,17,96,0,0,1,1,1,5,7,7,250000,2
4368,8045,1647,250000,462566.060984546,0,235.287684129432,352.563997328339,0,84,95,0,0,5,5,5,5,7,7,250000,2
4336,7794,1557,250000,521781.465474162,278.536963726237,0,378.08737775489,62,0,95,5,5,0,0,0,5,8,8,250000,2
4385,8056,1687,250000,525338.244964921,0,51.1524369587551,379.969696595544,0,17,96,0,0,1,1,1,5,8,8,250000,2
4066,6942,1731,250000,509062.496251779,0,0,373.724008288092,0,0,96,0,0,0,0,0,5,7,7,250000,2
4320,6009,1694,250000,530436.236357375,0,51.2606879748123,0,0,17,0,0,0,1,1,1,0,0,0,250000,2
4016,7493,1724,250000,537638.43364004,0,0,386.440454290073,0,0,96,0,0,0,0,0,5,8,8,250000,2
4405,6253,1769,250000,480464.643789563,0,0,360.364409250207,0,0,95,0,0,0,0,0,5,7,7,250000,2
4286,6433,1749,250000,549328.613640733,0,263.288405093979,390.879915830669,0,86,97,0,0,5,5,5,5,8,8,250000,2
4372,8717,1704,250000,466003.771179423,0,237.708078571482,353.439713161527,0,84,94,0,0,5,5,5,5,7,7,250000,2
4386,8841,1591,250000,531405.204274128,274.925488115298,51.5187533393697,385.148421891385,62,17,96,5,5,1,1,1,5,7,7,250000,2
4469,6174,1736,250000,466312.862776002,0,236.300340207035,352.334149066965,0,84,94,0,0,5,5,5,5,7,7,250000,2
4271,6005,1525,250000,500201.21715645,0,49.6180822278528,366.336384902217,0,17,95,0,0,1,1,1,5,8,8,250000,2
4444,7254,1528,250000,498138.338706459,0,49.3868321173903,368.653738209052,0,17,95,0,0,1,1,1,5,7,7,250000,2
4253,6714,1740,250000,453986.150655328,0,232.112341545696,0,0,84,0,0,0,5,5,5,0,0,0,250000,2
4041,6323,1721,250000,476714.120384358,0,239.775110956585,358.259403641346,0,84,94,0,0,5,5,5,5,7,7,250000,2
4288,8744,1522,250000,529998.274485496,269.166749472487,51.2618443944861,383.294673078172,62,17,95,5,6,1,1,1,5,7,7,250000,2
4198,6089,1736,250000,505980.912895459,0,50.2472249004632,368.499541304919,0,17,95,0,0,1,1,1,5,9,9,250000,2
4405,7072,1651,250000,549925.219526654,0,52.6468595717786,391.963629325982,0,17,97,0,0,1,1,1,5,8,8,250000,2
4021,8475,1601,250000,517131.575284061,269.653299254596,254.527708666209,377.318174730506,62,86,95,5,5,5,6,6,5,7,7,250000,2
4343,6907,1726,250000,497198.191042448,0,49.5118257710078,367.505440762641,0,17,95,0,0,1,1,1,5,7,7,250000,2
4456,7534,1581,250000,529750.175126915,244.924392423595,254.669330670203,380.211146489993,63,85,96,5,8,5,6,7,5,9,9,250000,2
4434,8186,1561,250000,479036.573597882,238.621810014216,0,359.365990648284,62,0,94,5,5,0,0,0,5,7,7,250000,2
4489,7109,1503,250000,450456.334088237,0,236.517826725184,355.1355859272,0,84,97,0,0,5,5,5,5,5,5,250000,2
4076,8940,1534,1000000,1993373.35245287,0,194.514472745541,1495.91560409255,0,17,99,0,0,1,1,1,5,5,5,1000000,2
4019,8627,1584,1000000,2184428.2080763,0,1034.39959259464,1588.33446684824,0,86,102,0,0,5,5,5,5,5,5,1000000,2
4351,7017,1523,1000000,1936139.75453524,0,191.411997494947,1432.39118061088,0,17,94,0,0,1,1,1,5,7,7,1000000,2
4438,8812,1692,1000000,2166268.44958748,0,1034.17562224126,1591.24623075825,0,86,102,0,0,5,5,5,5,5,5,1000000,2
4353,7660,1728,1000000,2104985.65177214,0,1009.22016018283,1574.02100477574,0,86,101,0,0,5,5,5,5,5,5,1000000,2
4033,6601,1711,1000000,2164199.53466173,1033.56680296931,1029.18505181137,1580.36105137302,68,86,101,6,10,5,5,5,5,5,5,1000000,2
4342,7299,1586,1000000,2174728.02154426,0,1030.31504086569,1606.60399142467,0,86,104,0,0,5,5,5,5,6,7,1000000,2
4476,6851,1755,1000000,2068578.81575836,0,1003.43809063165,1484.41316552358,0,84,96,0,0,5,5,5,5,8,8,1000000,2
4203,8314,1557,1000000,2098399.34766803,0,202.829273875611,1494.51602525612,0,17,96,0,0,1,1,1,5,9,9,1000000,2
4027,7420,1570,1000000,2178308.6698443,0,1031.9719311586,1519.32156508701,0,86,95,0,0,5,5,5,5,9,9,1000000,2
4201,7383,1674,1000000,2068665.79308208,0,199.537411396092,1533.35825113254,0,17,101,0,0,1,1,1,5,5,5,1000000,2
4330,6916,1564,1000000,2189663.02223796,0,1035.50436467832,1541.0918387807,0,86,97,0,0,5,5,5,5,9,9,1000000,2
4003,6612,1553,1000000,2108032.42425017,0,1009.61539562907,1495.47966207514,0,86,96,0,0,5,5,5,5,9,9,1000000,2
4190,6154,1554,1000000,2183202.66547142,1124.05301167242,0,1588.26081765434,62,0,101,5,5,0,0,0,5,5,5,1000000,2
4294,6791,1766,1000000,2160447.5993163,0,1026.00957196949,1525.73587187757,0,86,95,0,0,5,5,5,5,8,8,1000000,2
4049,8587,1750,1000000,1886636.77107773,0,943.136586418746,1397.93975314247,0,84,93,0,0,5,5,5,5,7,7,1000000,2
4212,7873,1722,1000000,1870829.26223732,0,936.189311431219,1396.07030561403,0,84,95,0,0,5,5,5,5,7,7,1000000,2
4127,8484,1567,1000000,1852873.61813424,0,929.677516995226,1418.55890631815,0,84,98,0,0,5,5,5,5,6,6,1000000,2
4178,6730,1714,1000000,1824357.07892271,0,917.59099747061,1410.60714192788,0,84,98,0,0,5,5,5,5,5,5,1000000,2
4242,8335,1614,1000000,1858637.7350472,0,938.466769223507,1435.93820836111,0,84,98,0,0,5,5,5,5,5,5,1000000,2
4153,6984,1553,1000000,2153371.3676876,1124.75466783016,1026.04154923113,1527.06118961456,62,86,96,5,5,5,5,5,5,7,8,1000000,2
4433,8897,1512,1000000,1856500.18667672,0,927.28002019271,1436.33831016907,0,84,99,0,0,5,5,5,5,5,5,1000000,2
4335,7955,1548,1000000,1939886.63199709,0,191.841538468776,0,0,17,0,0,0,1,1,1,0,0,0,1000000,2
4390,7055,1532,1000000,1899897.815675,1008.85524980937,189.093679789339,1449.20452236158,62,17,98,5,5,1,1,1,5,5,5,1000000,2
4009,6603,1733,1000000,2073435.12301991,1042.15645799612,199.451298417094,1537.14858323687,61,17,101,5,5,1,1,1,5,5,5,1000000,2
4054,8834,1779,1000000,2061900.97737048,0,199.668825927363,1533.18955003705,0,17,101,0,0,1,1,1,5,5,5,1000000,2
4291,8086,1672,1000000,1922745.24724818,925.817587523566,190.547513059987,1481.53357294833,63,17,99,5,5,1,1,1,5,5,5,1000000,2
4180,6094,1601,1000000,2023704.75033075,0,196.751848329744,303.997107147427,0,17,20,0,0,1,1,1,1,1,1,1000000,2
4243,7988,1567,1000000,2188059.05887244,0,1035.70631979304,1539.17400998811,0,86,97,0,0,5,5,5,5,8,8,1000000,2
4055,7859,1562,1000000,1986932.73210324,0,0,1452.89918275163,0,0,96,0,0,0,0,0,5,7,7,1000000,2
4386,8186,1633,1000000,1809945.7885213,0,913.760617424212,1364.3616594139,0,84,94,0,0,5,5,5,5,7,8,1000000,2
4330,6972,1741,1000000,2055248.82671293,1034.59815248777,198.440319372852,304.539704705943,62,17,20,5,5,1,1,1,1,1,1,1000000,2
4205,6843,1632,1000000,2004680.26316095,955.621016210338,195.133484927461,1446.45272621483,62,17,94,5,5,1,1,1,5,8,8,1000000,2
4128,6433,1527,1000000,1917659.82242848,909.592994404683,947.124097880489,1417.34439868439,62,84,95,5,7,5,5,5,5,7,7,1000000,2
4316,8363,1507,1000000,1881080.18723229,0,935.819056962682,1443.95102599506,0,84,99,0,0,5,5,5,5,5,5,1000000,2
4055,7476,1668,1000000,1888840.92613641,0,938.679011965006,1435.59279006504,0,84,99,0,0,5,5,5,5,5,5,1000000,2
4326,8252,1670,1000000,1938494.19376645,0,191.162747557312,1427.68955211959,0,17,94,0,0,1,1,1,5,7,7,1000000,2
4387,7718,1706,1000000,2129975.10770002,1069.46608159586,203.252343618184,1567.4347715831,62,17,100,5,5,1,1,1,5,6,6,1000000,2
4161,7647,1794,1000000,1898538.0919095,0,0,1397.2813276754,0,0,95,0,0,0,0,0,5,9,9,1000000,2
4001,8991,1556,1000000,1812949.23348424,0,918.542962648243,1363.71253367962,0,84,95,0,0,5,5,5,5,9,9,1000000,2
4187,7926,1504,1000000,1942259.30500838,942.742486277407,957.96832656922,1483.63091637411,62,84,99,5,6,5,5,5,5,5,5,1000000,2
4111,6494,1655,1000000,2180898.0342943,0,1031.47192505814,0,0,86,0,0,0,5,5,5,0,0,0,1000000,2
4310,6268,1526,1000000,1913300.28295649,0,190.329770850037,1417.85261587805,0,17,95,0,0,1,1,1,5,8,9,1000000,2
4354,8270,1607,1000000,1827749.55108249,0,917.446170274814,1425.092370797,0,84,98,0,0,5,5,5,5,5,5,1000000,2
4151,8267,1570,1000000,1966524.15183122,0,193.387765740471,1478.57791996349,0,17,99,0,0,1,1,1,5,5,5,1000000,2
4177,7280,1617,1000000,1848223.46910912,0,925.433707335287,1368.77560642067,0,84,94,0,0,5,5,5,5,9,9,1000000,2
4433,8245,1755,1000000,2029771.23996803,0,197.06102115261,1458.75475714369,0,17,95,0,0,1,1,1,5,9,9,1000000,2
4138,8448,1667,1000000,2131354.92173767,0,203.772924394313,1505.46772915612,0,17,96,0,0,1,1,1,5,9,9,1000000,2
4313,8623,1731,1000000,2073989.16948407,953.479987463965,199.776789737388,1528.13484566445,63,17,97,5,8,1,1,1,5,7,8,1000000,2
4301,8083,1679,1000000,2019888.8941664,0,196.205428713141,1466.65817960985,0,17,95,0,0,1,1,1,5,7,7,1000000,2
4091,7722,1520,2500000,5148249.89207368,2616.1443518305,2481.51196219463,764.477982026648,63,86,20,5,5,5,5,5,1,1,1,2500000,2
4497,6847,1794,2500000,5491051.36224036,2811.38991481417,2603.43703354652,3987.94067442115,62,86,101,5,5,5,5,5,5,5,5,2500000,2
4238,7185,1514,2500000,5197733.06213386,0,498.859240094721,770.661135792691,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4445,6002,1650,2500000,5410541.87134018,0,2559.5205857509,3955.59833202024,0,86,101,0,0,5,5,5,5,5,5,2500000,2
4383,6416,1648,2500000,4787774.93680033,2287.3454724768,2358.82145687986,3633.15202099711,63,84,98,5,7,5,5,5,5,5,5,2500000,2
4430,8792,1782,2500000,4855626.22581828,2421.81470385625,476.971453844094,3669.20832774562,63,17,99,5,6,1,1,1,5,5,5,2500000,2
4414,6499,1714,2500000,4963303.42714888,0,483.253177965259,3724.07079174554,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4299,8490,1540,2500000,4555941.80813356,0,2283.97738494329,3536.40127049483,0,84,98,0,0,5,5,5,5,5,5,2500000,2
4118,6742,1665,2500000,4738869.93850441,2401.1075157352,471.920428809018,3609.96392402657,63,17,98,5,5,1,1,1,5,5,5,2500000,2
4374,7903,1512,2500000,5091494.93396895,0,493.15285786993,758.65498602572,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4206,7443,1749,2500000,5224552.40596745,2651.2706180764,2503.91846730508,772.761996283127,62,86,20,5,5,5,5,5,1,1,1,2500000,2
4216,6151,1741,2500000,5024870.00881134,2607.13644109445,487.174766952412,753.569747160076,62,17,20,5,5,1,1,1,1,1,1,2500000,2
4281,6791,1652,2500000,5360591.32867194,0,2560.77996360993,3923.6944251129,0,86,101,0,0,5,5,5,5,5,5,2500000,2
4476,7897,1728,2500000,4963724.24567039,0,484.621904918504,3717.94355371853,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4268,7969,1603,2500000,5203010.53586494,2508.63291823267,2484.03149478171,767.800271490274,63,84,20,5,6,5,5,5,1,1,1,2500000,2
4379,7129,1669,2500000,5167905.73446066,3668.41397256859,496.176592454897,769.482331496115,123,17,20,21,21,1,1,1,1,1,1,2500000,2
4447,6458,1587,2500000,5128943.43787992,0,494.845955194644,760.999878462978,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4320,8358,1547,2500000,5144733.04975385,2365.16113655252,498.547866483056,762.566570164026,62,17,20,5,7,1,1,1,1,1,1,2500000,2
4426,6483,1689,2500000,5461683.32213035,0,2578.66405875842,3973.73685757807,0,86,101,0,0,5,5,5,5,5,5,2500000,2
4427,7448,1657,2500000,5113409.24426466,0,493.415793036258,3779.40189622939,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4304,7796,1720,2500000,4910470.99291435,0,479.654948994494,3688.52870552502,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4303,7697,1772,2500000,5027296.84610446,2335.45804246133,487.880803186027,751.055888250952,63,17,20,5,8,1,1,1,1,1,1,2500000,2
4049,8143,1558,2500000,4987246.73922796,0,2433.95656900432,3746.89014518646,0,84,99,0,0,5,5,5,5,5,5,2500000,2
4469,7289,1765,2500000,5035969.38767507,0,488.306425314395,3761.14545365059,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4246,8275,1551,2500000,4782336.88066803,0,2356.51075480929,3628.4794983172,0,84,99,0,0,5,5,5,5,5,5,2500000,2
4151,8547,1744,2500000,5095323.46135239,2354.26752808062,494.769415542989,762.421671614223,66,17,20,6,10,1,1,1,1,1,1,2500000,2
4473,6389,1774,2500000,5303051.3543075,0,505.542548721695,778.49340504324,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4159,6281,1714,2500000,5286650.96742068,0,2523.32566790204,3912.56030097849,0,86,101,0,0,5,5,5,5,5,5,2500000,2
4077,8729,1618,2500000,4909866.83780202,0,2399.30404195041,3705.05759246924,0,84,99,0,0,5,5,5,5,5,5,2500000,2
4313,7911,1564,2500000,4790251.60548722,0,2359.29197936464,3627.7577233301,0,84,98,0,0,5,5,5,5,5,5,2500000,2
4245,7224,1782,2500000,4797784.33650017,0,2361.71950125827,3630.53139469363,0,84,98,0,0,5,5,5,5,5,5,2500000,2
4231,7496,1681,2500000,4691923.44973561,0,2353.83327048751,3576.09979944685,0,85,98,0,0,5,6,6,5,5,5,2500000,2
4014,7401,1751,2500000,5242176.46026909,0,2509.54307700854,771.105995598789,0,86,20,0,0,5,5,5,1,1,1,2500000,2
4434,7802,1745,2500000,4895360.26069865,0,479.213285304874,3698.69566590391,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4042,7002,1768,2500000,5138531.05436126,0,2486.89089259358,764.478606894112,0,85,20,0,0,5,5,6,1,1,1,2500000,2
4288,6063,1757,2500000,5269527.2457604,2599.89182425929,504.712923101697,774.754203619893,63,17,20,5,6,1,1,1,1,1,1,2500000,2
4442,6605,1592,2500000,5354766.8133527,2802.7748698077,2543.31031031247,783.990910383652,62,86,20,5,5,5,5,5,1,1,1,2500000,2
4252,7173,1501,2500000,4521062.94855796,0,2272.75320764626,3506.86229023023,0,84,98,0,0,5,5,5,5,5,5,2500000,2
4418,6184,1741,2500000,4557188.58002145,0,2291.84834244044,3558.93810517486,0,84,97,0,0,5,5,5,5,5,5,2500000,2
4023,7475,1695,2500000,5217082.45331551,2495.83013576312,2501.45479275265,774.009791101402,63,86,20,5,5,5,5,5,1,1,1,2500000,2
4050,7103,1659,2500000,5102546.13941164,0,491.629021145169,759.476679190686,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4149,7257,1788,2500000,4502304.91539582,0,2268.1472821315,3500.90497000607,0,84,97,0,0,5,5,5,5,5,5,2500000,2
4185,8437,1532,2500000,5355987.29628448,0,509.408019750119,783.645450583096,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4096,7115,1589,2500000,5433027.81358094,0,515.23120096972,3962.33937875147,0,17,101,0,0,1,1,1,5,5,5,2500000,2
4252,7854,1543,2500000,5365712.81391237,2718.32114419027,2549.27070058732,781.057439543175,62,86,20,5,5,5,5,5,1,1,1,2500000,2
4107,8782,1502,2500000,5256038.26531276,0,502.238821679848,774.06545722745,0,17,20,0,0,1,1,1,1,1,1,2500000,2
4321,7083,1570,2500000,5382728.53940948,0,511.255392913722,3943.89901203851,0,17,101,0,0,1,1,1,5,5,5,2500000,2
4161,6292,1504,2500000,5091364.21212594,0,0,3791.57762580323,0,0,99,0,0,0,0,0,5,5,5,2500000,2
4060,6449,1784,2500000,4989149.74715923,0,485.006450905227,3741.72254786019,0,17,99,0,0,1,1,1,5,5,5,2500000,2
4056,7407,1686,2500000,5152724.75195445,0,2476.52539432997,765.098616254673,0,85,20,0,0,5,5,6,1,1,1,2500000,2
4186,7068,1629,10000,9961.04193916822,10.3876434500185,11.0500845013617,16.491880448478,61,82,91,5,6,5,6,6,5,8,8,10000,1
4236,8478,1593,10000,9758.06196258938,0,11.40478794863,3.39209333802408,0,81,18,0,0,5,6,6,1,2,2,10000,1
4147,7703,1586,10000,10607.7014857635,10.7645136328813,11.3289688470175,16.9461787600941,61,82,91,5,6,5,7,7,5,10,10,10000,1
4122,7199,1638,10000,9692.68983032178,10.3320805796385,10.9902724548084,16.4088940976312,61,82,90,5,6,5,6,6,5,8,8,10000,1
4279,7598,1787,10000,9551.97058187004,0,11.1725435563449,3.32924875516843,0,80,18,0,0,5,7,7,1,2,2,10000,1
4027,6459,1582,10000,9801.33552983496,10.0776348917053,10.7357930184028,16.0201126628023,61,82,91,5,6,5,6,6,5,8,8,10000,1
4087,8875,1771,10000,9812.1833708151,0,11.555470999754,17.3523138188819,0,81,92,0,0,5,7,7,5,9,9,10000,1
4131,7453,1750,10000,10165.8947137172,10.5822433764008,11.2788003772526,3.3511555725131,61,81,18,5,6,5,6,6,1,2,2,10000,1
4355,8727,1708,10000,10355.4707086385,0,11.771161483608,17.5080951275325,0,81,91,0,0,5,6,6,5,10,11,10000,1
4103,7050,1635,10000,9004.50711193847,10.0613916683225,2.14842565019265,16.0057801469242,61,16,91,5,6,1,1,1,5,9,9,10000,1
4361,7765,1692,10000,9370.97973214082,10.5087577397461,11.0893764932134,16.6281750126373,61,81,90,5,6,5,7,7,5,9,9,10000,1
4101,8504,1757,10000,9030.18842522331,0,11.1757789133357,16.7796157504101,0,81,91,0,0,5,7,7,5,9,9,10000,1
4494,8066,1745,10000,9848.91425257181,0,11.4727585566387,17.1271161482828,0,81,91,0,0,5,6,6,5,9,9,10000,1
4267,8546,1747,10000,10599.694319494,0,11.7978316235422,17.5312064622784,0,81,91,0,0,5,6,6,5,10,11,10000,1
4057,8766,1755,10000,9346.96217056242,10.7550222815928,11.390125209909,17.0446090361002,61,80,90,5,6,5,7,7,5,9,9,10000,1
4080,8162,1701,10000,10762.8804962634,10.9784400933231,11.6136254511835,17.401845423459,61,80,91,5,6,5,6,6,5,8,8,10000,1
4106,8557,1747,10000,9706.45251374011,10.8083847749335,0,17.139332250357,61,0,92,5,6,0,0,0,5,9,9,10000,1
4253,6700,1501,10000,9358.09252804595,0,0,15.891583396938,0,0,91,0,0,0,0,0,5,9,9,10000,1
4032,6745,1529,10000,9881.54135043289,10.1790327338267,10.8300637705221,16.1401574902675,61,82,91,5,6,5,6,6,5,8,8,10000,1
4271,6694,1518,10000,10938.5200998797,0,11.2120455210372,16.7267170130745,0,83,91,0,0,5,6,6,5,8,8,10000,1
4479,8406,1775,10000,10778.7297144448,0,11.8911435002693,17.6721135536289,0,81,92,0,0,5,6,6,5,11,11,10000,1
4106,6435,1773,10000,10986.5651282173,10.5046974033908,11.2381006130558,16.7738520439388,62,82,91,5,6,5,6,6,5,8,8,10000,1
4282,7755,1655,10000,9269.59195257036,10.4380269206905,11.1086712519295,16.5731278413673,61,82,91,5,6,5,6,6,5,8,8,10000,1
4353,8887,1772,10000,10199.1845136395,11.1484790393536,11.7923627957717,17.6616574426202,61,80,91,5,6,5,6,6,5,9,9,10000,1
4410,7267,1762,10000,9034.68668521059,0,10.9848269966142,16.3760546541028,0,81,90,0,0,5,6,6,5,8,8,10000,1
4190,8795,1790,10000,9765.3870542127,0,11.4987830164459,17.359933372174,0,79,92,0,0,5,7,7,5,9,9,10000,1
4413,7471,1642,10000,10917.4797586429,0,11.5404705084617,17.2152857322317,0,82,92,0,0,5,6,6,5,9,9,10000,1
4031,7817,1640,10000,10088.5458342755,0,11.2742659614895,0,0,81,0,0,0,5,6,6,0,0,0,10000,1
4488,7546,1572,10000,10090.7141423246,0,11.255052048818,16.8431430518489,0,81,92,0,0,5,7,7,5,9,9,10000,1
4049,8768,1795,10000,9941.24973850197,0,11.5966621449648,17.2709695416792,0,80,90,0,0,5,7,7,5,10,11,10000,1
4107,7750,1682,10000,9400.68325877024,10.406915187158,11.0658995774635,16.5330469905975,62,81,90,5,6,5,6,6,5,9,9,10000,1
4186,7140,1681,10000,10510.6684799431,0,11.2889577579544,0,0,82,0,0,0,5,6,6,0,0,0,10000,1
4096,7110,1506,10000,9989.78913602301,10.3194761188357,10.971166939375,16.3806751465885,62,82,91,5,6,5,6,6,5,8,8,10000,1
4262,7321,1567,10000,9541.24077576026,10.3446827598808,10.9902827900891,3.26166691060988,61,81,18,5,6,5,6,6,1,2,2,10000,1
4268,8833,1684,10000,10840.3139695845,0,11.8936531737007,17.7200365101744,0,80,91,0,0,5,7,7,5,10,11,10000,1
4086,6294,1636,10000,10531.5008665397,0,10.9768793231791,0,0,82,0,0,0,5,6,6,0,0,0,10000,1
4189,6505,1608,10000,10098.0179178733,0,10.9214709459518,16.1899254715759,0,82,91,0,0,5,6,6,5,10,10,10000,1
4318,6102,1635,10000,9841.84258197019,0,10.7442547886478,16.052737567174,0,81,91,0,0,5,6,7,5,8,8,10000,1
4410,8419,1540,10000,10586.1796353945,11.0220210994985,11.6852851148682,17.4156181220441,62,81,92,5,6,5,6,6,5,9,9,10000,1
4397,6441,1525,10000,9261.18060154107,10.0007278174539,10.5931280026887,15.8688720742905,61,81,90,5,6,5,7,7,5,8,8,10000,1
4008,7540,1502,10000,10707.6359374867,0,11.3050506416395,0,0,81,0,0,0,5,6,6,0,0,0,10000,1
